Link,heat,rank,lane,last_name,first_name,reaction_time,split_50m,split_100m,split_150m,split_200m,split_250m,split_300m,split_350m,final_time
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final A,3,7,SHIMOMURA,Sarah,0.84,29.53,1:01.54,1:34.02,2:07.11,2:39.88,3:12.85,3:44.94,4:15.82
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final A,4,8,NUNAN,Amanda,0.96,29.64,1:01.28,1:33.78,2:06.35,2:38.87,3:11.79,3:44.46,4:16.09
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final A,5,5,WILLIAMS,Kahra,0.88,29.65,1:01.65,1:34.29,2:06.92,2:39.69,3:12.35,3:45.25,4:17.28
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final A,6,2,FIELD,Joy,0.77,29.93,1:02.11,1:34.59,2:06.94,2:39.40,3:12.15,3:45.42,4:17.75
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final A,7,4,HEMSTREET,Karling,0.92,29.38,1:01.70,1:34.00,2:06.77,2:39.65,3:12.42,3:45.52,4:17.89
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final A,8,1,CAMPBELL,Jennifer,0.68,29.83,1:02.03,1:34.57,2:07.56,2:39.94,3:13.09,3:45.88,4:17.95
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final B,1,7,EGOROVA,Anya,0.99,29.01,1:01.11,1:33.85,2:06.78,2:39.72,3:12.58,3:45.19,4:16.88
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final B,2,1,URQUIDI,Niki,0.72,29.91,1:02.42,1:35.21,2:08.03,2:40.47,3:13.40,3:46.21,4:17.50
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final B,3,3,DUGGAN,Katie,0.73,29.88,1:01.95,1:34.65,2:07.80,2:40.74,3:13.45,3:45.88,4:17.81
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final B,4,8,JERNBERG,Cassy,0.84,30.18,1:02.41,1:35.27,2:08.01,2:41.03,3:13.48,3:46.08,4:17.82
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final B,5,4,TIERNEY,Grace,0.68,29.5,1:01.63,1:34.44,2:07.40,2:40.23,3:13.13,3:46.17,4:18.59
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final B,6,2,PFEIFER,Evie,0.81,29.63,1:02.05,1:34.68,2:07.58,2:40.24,3:13.36,3:46.30,4:18.69
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final B,7,6,BRENT,Kendall,0.8,30.14,1:02.33,1:35.04,2:07.89,2:40.96,3:14.02,3:47.10,4:19.76
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final B,8,5,LUTHER,Dakota,0.78,29.33,1:01.29,1:34.04,2:07.34,2:40.83,3:14.39,3:47.90,4:20.85
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final C,1,2,CATTERMOLE,Sophie,0.73,29.76,1:01.83,1:34.46,2:07.42,2:40.30,3:13.68,3:45.76,4:17.77
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final C,2,8,HECKMAN,Miranda,0.77,29.56,1:01.75,1:34.45,2:07.40,2:40.58,3:13.83,3:47.02,4:18.99
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final C,3,5,ATKINS,Spence,0.73,29.86,1:01.92,1:34.67,2:07.38,2:40.41,3:13.70,3:46.87,4:19.03
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final C,4,3,NICOLAISEN,Shae,0.79,30.5,1:02.94,1:35.74,2:08.62,2:41.21,3:14.20,3:46.97,4:19.17
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final C,5,7,KAMPFER,Brittany,0.82,29.97,1:02.27,1:35.31,2:08.72,2:42.24,3:15.89,3:48.14,4:19.86
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final C,6,4,LAYTON,Emma UN01GA,,30.57,1:02.91,1:36.06,2:08.82,2:42.23,3:15.66,3:49.17,4:22.22
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final C,7,6,SIMS,Kaitlynn,0.9,30.94,1:03.52,1:36.54,2:09.96,2:43.21,3:16.75,3:50.05,4:22.80
https://www.omegatiming.com/File/00010F020A01001702FFFFFFFFFFFF02.pdf,Final C,8,1,SOE,Sandra,0.72,30.75,1:03.71,1:36.61,2:09.75,2:42.62,3:16.45,3:50.20,4:23.78
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final A,1,4,LEDECKY,Katie,0.56,27.83,57.56,1:27.95,1:58.78,2:29.76,3:01.00,3:31.90,4:01.95
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final A,2,5,FRIIS,Lotte,0.81,29.06,59.85,1:31.23,2:02.91,2:34.50,3:06.63,3:38.79,4:10.34
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final A,3,2,SCHMITT,Allison,0.73,29.67,1:01.59,1:33.44,2:05.63,2:37.43,3:09.57,3:41.51,4:13.21
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final A,4,6,NGUYEN,Vien UN04FL,0.77,29.12,1:00.59,1:32.59,2:04.94,2:37.43,3:10.24,3:42.97,4:15.08
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final A,5,7,KOBRICH,Kristel,0.83,30.24,1:02.04,1:34.20,2:06.60,2:39.20,3:11.90,3:44.58,4:16.74
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final A,6,3,HOSSZU,Katinka,0.83,28.91,1:00.50,1:32.26,2:04.52,2:37.61,3:10.86,3:44.84,4:17.45
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final A,7,1,BEISEL,Elizabeth UN01FL,0.73,29.79,1:02.05,1:34.41,2:07.31,2:40.16,3:13.38,3:46.66,4:19.86
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final A,8,8,DONOHOE,Madelyn,0.62,29.9,1:02.04,1:35.26,2:08.70,2:42.14,3:16.00,3:49.14,4:22.09
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final B,1,5,CASTRO ORTEGA,Patricia UN01NC,0.78,29.52,1:01.92,1:34.84,2:08.02,2:40.54,3:12.97,3:45.23,4:16.75
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final B,2,2,BRANDON,Bonnie UN4AZ,0.76,29.84,1:02.57,1:35.14,2:08.27,2:40.85,3:13.91,3:47.07,4:19.02
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final B,3,3,CLARY,Lindsey,0.96,30.3,1:02.85,1:35.45,2:08.35,2:41.17,3:14.37,3:47.49,4:19.10
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final B,4,6,LEVERENZ,Caitlin,0.74,29.55,1:02.14,1:34.98,2:08.33,2:41.34,3:14.28,3:47.33,4:19.83
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final B,5,7,SANTIS,Gabriela,0.73,29.66,1:02.29,1:35.28,2:08.80,2:42.69,3:16.48,3:49.51,4:21.27
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final B,6,4,JACOBSEN,Kirsten,0.86,30.16,1:02.51,1:35.57,2:08.70,2:41.91,3:15.35,3:48.94,4:21.44
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final B,7,8,AULT,Taylor UN1CA,0.76,30.02,1:02.89,1:36.03,2:09.78,2:43.15,3:16.85,3:49.88,4:21.87
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final B,8,1,OWENS,Michelle,0.87,30.63,1:03.48,1:36.86,2:10.42,2:44.14,3:17.94,3:51.87,4:25.08
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,1,6,KISS,Dora UN-1MV,0.76,29.89,1:02.15,1:34.73,2:07.66,2:40.56,3:13.98,3:47.27,4:20.00
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,2,5,SHELTON,Samantha UN2CA,0.84,29.99,1:02.57,1:35.48,2:08.68,2:41.73,3:15.26,3:48.91,4:21.58
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,3,4,EARLEY,Erin,,29.82,1:02.42,1:35.66,2:09.02,2:42.43,3:16.11,3:49.68,4:21.75
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,4,3,BARNEY,Regan,,30.0,1:02.86,1:36.37,2:09.74,2:43.07,3:16.63,3:50.56,4:23.82
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,5,1,NICOLAISEN,Shae UN02AZ,0.85,30.76,1:03.41,1:36.73,2:10.75,2:45.14,3:19.51,3:54.02,4:27.40
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,6,7,PALOMINO,Adriana,0.79,31.13,1:04.04,1:37.84,2:12.35,2:46.46,3:20.12,3:54.39,4:27.48
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,7,2,EMARY,Maggie,0.75,30.78,1:04.27,1:38.38,2:12.69,2:46.51,3:20.50,3:54.50,4:27.56
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,8,8,SAMARDZIC,Matea UN1NJ,0.88,31.06,1:04.55,1:38.89,2:13.23,2:47.66,3:22.18,3:56.44,4:29.54
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,1,5,BAUER,Jenna UN4AZ,0.76,30.46,1:03.63,1:37.13,2:11.15,2:44.71,3:18.74,3:52.57,4:26.69
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,2,3,MATHESON,Eleanor,0.93,30.78,1:04.46,1:38.81,2:13.69,2:48.16,3:23.00,3:57.61,4:30.26
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,3,7,NILES,Emily,0.79,31.51,1:05.20,1:39.81,2:13.63,2:48.34,3:22.46,3:57.16,4:30.48
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,4,1,WHITED,Isabel,0.9,31.12,1:04.96,1:39.01,2:13.05,2:47.03,3:21.85,3:56.46,4:30.55
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,5,4,GILLIG,Annie,0.79,30.85,1:04.59,1:38.66,2:13.49,2:48.12,3:22.92,3:57.50,4:30.76
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,6,6,DAVIS,Cameron,0.76,31.43,1:05.51,1:40.02,2:14.61,2:49.03,3:23.69,3:58.12,4:32.03
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,7,2,BONNETT,Bailey UN01AM,0.58,30.93,1:05.60,1:40.81,2:16.27,2:51.95,3:27.59,4:03.19,4:37.91
https://www.omegatiming.com/File/00010F020901001702FFFFFFFFFFFF02.pdf,Final C,8,8,FERRARA,Kaitlyn,0.75,32.6,1:07.55,1:43.12,2:18.90,2:55.12,3:31.33,4:07.66,4:43.14
https://www.omegatiming.com/File/00010F020E01001702FFFFFFFFFFFF02.pdf,Final,1,5,COOK,Tamsin,0.55,28.26,59.00,1:30.10,2:01.36,2:32.38,3:03.67,3:35.29,4:06.17
https://www.omegatiming.com/File/00010F020E01001702FFFFFFFFFFFF02.pdf,Final,2,4,SCHMIDT,Sierra,0.75,28.81,59.61,1:30.81,2:02.23,2:33.70,3:05.04,3:36.69,4:07.47
https://www.omegatiming.com/File/00010F020E01001702FFFFFFFFFFFF02.pdf,Final,3,1,CAPONI,Linda,0.69,29.17,1:00.14,1:31.39,2:02.97,2:34.28,3:05.83,3:37.05,4:07.73
https://www.omegatiming.com/File/00010F020E01001702FFFFFFFFFFFF02.pdf,Final,4,3,COX,Hannah,0.79,28.5,59.43,1:30.91,2:02.48,2:34.19,3:06.14,3:37.71,4:08.69
https://www.omegatiming.com/File/00010F020E01001702FFFFFFFFFFFF02.pdf,Final,5,6,HIBBOTT,Holly,0.66,29.01,1:00.25,1:32.15,2:04.05,2:36.01,3:08.24,3:40.34,4:11.29
https://www.omegatiming.com/File/00010F020E01001702FFFFFFFFFFFF02.pdf,Final,6,8,DONG,Fuwei,0.7,28.99,59.87,1:32.05,2:03.42,2:35.59,3:07.53,3:40.02,4:11.32
https://www.omegatiming.com/File/00010F020E01001702FFFFFFFFFFFF02.pdf,Final,7,2,OPENYSHEVA,Arina,0.64,29.41,1:00.90,1:32.58,2:04.46,2:36.01,3:08.36,3:40.63,4:11.54
https://www.omegatiming.com/File/00010F020E01001702FFFFFFFFFFFF02.pdf,Final,8,7,FINCH,Chloe,0.6,29.63,1:00.74,1:32.56,2:04.64,2:36.98,3:09.30,3:41.35,4:12.73
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final A,1,1,VROOMAN,Lindsay,0.82,29.12,1:00.28,1:31.63,2:03.00,2:34.61,3:06.12,3:37.61,4:07.88
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final A,2,3,FLICKINGER,Hali,0.79,29.39,1:00.68,1:32.21,2:03.53,2:34.87,3:06.33,3:37.74,4:07.93
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final A,3,2,HARNISH,Courtney,0.76,29.37,1:01.36,1:33.11,2:04.53,2:35.83,3:07.16,3:38.11,4:08.22
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final A,4,5,PEACOCK,Stephanie,0.82,29.18,1:00.55,1:32.45,2:03.99,2:35.57,3:06.87,3:38.17,4:08.50
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final A,5,6,SCHMIDT,Sierra,0.78,29.01,1:00.21,1:31.95,2:03.50,2:35.30,3:06.80,3:38.78,4:09.52
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final A,6,4,SCHMITT,Allison,0.68,29.2,1:00.80,1:32.62,2:04.10,2:35.03,3:06.16,3:38.19,4:09.59
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final A,7,8,COX,Hannah,0.72,28.13,59.47,1:31.20,2:03.07,2:34.63,3:06.47,3:38.44,4:09.61
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final A,8,7,HOU,Yawen,0.8,29.72,1:00.99,1:32.86,2:04.83,2:36.07,3:07.89,3:39.52,4:10.15
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final B,1,5,LIPS,Haley,0.78,29.8,1:01.25,1:33.22,2:05.08,2:36.77,3:08.45,3:40.37,4:11.26
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final B,2,6,DAVIS,Alexa,0.64,29.89,1:01.67,1:33.30,2:05.36,2:36.95,3:08.79,3:40.53,4:11.61
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final B,3,8,NORRIS,Alex,0.78,29.75,1:01.71,1:33.95,2:06.34,2:38.17,3:09.94,3:41.63,4:12.99
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final B,4,2,DEVINE,Chenoa,0.78,29.24,1:01.13,1:33.22,2:05.16,2:37.25,3:09.46,3:41.61,4:13.04
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final B,5,3,GIBSON,Sarah,0.74,29.29,1:01.65,1:34.23,2:06.58,2:38.80,3:10.97,3:43.47,4:14.04
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final B,6,4,KLAREN,Melanie,0.68,29.4,1:01.31,1:33.68,2:05.85,2:38.06,3:10.13,3:42.57,4:14.14
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final B,7,7,HEMSTREET,Karling,0.74,29.32,1:00.94,1:32.84,2:05.06,2:37.36,3:09.90,3:42.47,4:15.04
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final B,8,1,MADDEN,Paige,0.75,29.44,1:01.34,1:33.42,2:05.57,2:37.82,3:10.42,3:43.20,4:15.26
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final C,1,2,AULT,Taylor,0.73,29.58,1:01.81,1:34.46,2:06.85,2:38.74,3:10.23,3:41.78,4:12.47
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final C,2,6,KOPENSKI,Gabrielle,0.73,29.93,1:01.25,1:33.28,2:05.39,2:37.80,3:10.17,3:42.59,4:14.23
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final C,3,4,MORONEY,Megan,0.65,29.5,1:01.41,1:33.71,2:06.03,2:38.36,3:10.41,3:42.61,4:14.30
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final C,4,3,MOORE,Hannah,0.71,29.82,1:01.92,1:34.17,2:06.65,2:39.20,3:11.50,3:44.06,4:15.82
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final C,5,5,BYRNES,Megan,0.84,30.02,1:02.03,1:34.32,2:06.57,2:38.81,3:11.11,3:43.81,4:16.05
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final C,6,1,FINKE,Ariel,0.73,29.98,1:02.09,1:34.44,2:06.96,2:39.30,3:11.71,3:44.08,4:16.12
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final C,7,7,STEVENS,Leah,0.69,28.98,1:00.56,1:32.83,2:05.53,2:38.41,3:11.48,3:44.78,4:17.20
https://www.omegatiming.com/File/00010F020B01001702FFFFFFFFFFFF02.pdf,Final C,8,8,PISH,Melissa,0.79,29.2,1:00.99,1:33.41,2:06.19,2:39.46,3:12.44,3:45.49,4:17.92
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final A,1,5,SCHMITT,Allison,0.74,28.9,59.67,1:30.86,2:02.09,2:32.93,3:04.08,3:35.52,4:06.88
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final A,2,6,ANDERSON,Haley,0.89,29.15,1:00.47,1:32.10,2:03.65,2:35.26,3:06.88,3:38.17,4:08.38
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final A,3,2,HENRY,Sarah,0.77,29.52,1:01.01,1:32.48,2:04.17,2:35.73,3:07.46,3:38.54,4:08.86
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final A,4,1,RUNGE,Cierra,0.8,28.95,1:00.25,1:32.04,2:03.85,2:35.56,3:07.32,3:38.76,4:08.93
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final A,5,4,VROOMAN,Lindsay,0.81,29.27,1:00.59,1:31.96,2:03.54,2:34.93,3:06.56,3:38.01,4:09.00
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final A,6,7,BEISEL,Elizabeth,0.7,29.23,1:00.46,1:32.15,2:03.83,2:35.42,3:07.10,3:38.85,4:10.21
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final A,7,3,RYAN,Gillian,0.74,29.45,1:01.29,1:33.30,2:05.78,2:37.98,3:10.41,3:42.37,4:13.81
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final A,8,8,GOSS,Kennedy,0.66,29.23,1:00.85,1:33.29,2:05.62,2:38.16,3:10.87,3:44.14,4:16.47
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final B,1,2,PINTO,Andreina,0.74,29.29,1:00.57,1:32.22,2:04.07,2:35.69,3:07.56,3:39.38,4:11.07
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final B,2,6,MOORE,Hannah UN06NC,0.7,29.4,1:00.77,1:32.67,2:04.52,2:36.62,3:08.79,3:40.61,4:11.78
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final B,3,5,CHEVERTON,Sam,0.73,29.68,1:01.40,1:33.42,2:05.63,2:37.60,3:09.73,3:41.59,4:12.81
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final B,4,1,HARNISH,Courtney,0.78,29.31,1:01.02,1:33.10,2:05.13,2:37.27,3:09.54,3:41.84,4:13.43
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final B,5,8,NORRIS,Alex,0.77,29.85,1:01.72,1:33.96,2:06.30,2:38.77,3:11.13,3:43.24,4:14.25
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final B,6,3,LUDLOW,Danica,0.66,29.5,1:01.24,1:33.39,2:05.92,2:38.43,3:11.41,3:44.48,4:16.51
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final B,7,7,MILLER,Genevieve,0.7,29.56,1:01.11,1:33.37,2:05.97,2:38.81,3:11.79,3:45.14,4:17.84
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final C,1,5,OVERHOLT,Emily,0.8,28.89,1:00.21,1:31.89,2:03.81,2:35.79,3:08.26,3:40.58,4:12.10
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final C,2,4,LISTER,Aiden,0.73,29.69,1:01.43,1:34.05,2:06.41,2:38.87,3:11.20,3:43.79,4:15.69
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final C,3,2,BAXTER,Tristan,0.76,29.8,1:01.82,1:33.78,2:06.11,2:38.55,3:11.50,3:44.06,4:15.75
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final C,4,6,AULT,Taylor,0.72,29.68,1:01.78,1:34.70,2:07.33,2:39.86,3:12.55,3:45.15,4:16.15
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final C,5,7,STENKVIST,Henry UN-1CA,0.77,29.65,1:01.77,1:34.24,2:06.86,2:39.51,3:12.30,3:44.84,4:17.05
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final C,6,1,POSTOLL,Becca,0.76,30.56,1:02.86,1:35.34,2:07.89,2:40.52,3:13.27,3:45.74,4:17.50
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final C,7,3,SICKLE,Katt,0.76,30.05,1:02.36,1:34.92,2:07.62,2:40.64,3:14.12,3:47.10,4:19.34
https://www.omegatiming.com/File/00010F020C01001702FFFFFFFFFFFF02.pdf,Final C,8,8,PITZER,Lauren,0.75,29.99,1:02.37,1:35.14,2:08.19,2:41.19,3:14.58,3:47.70,4:19.54
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final A,1,4,LEDECKY,Katie,0.75,28.76,58.45,1:28.99,1:59.26,2:29.96,3:00.87,3:32.10,4:02.15
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final A,2,5,RUNGE,Cierra,0.86,29.4,1:00.33,1:31.66,2:03.17,2:34.85,3:06.26,3:37.81,4:08.08
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final A,3,6,FRIIS,Lotte,0.79,29.3,1:00.13,1:31.35,2:02.71,2:34.37,3:06.06,3:38.32,4:08.89
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final A,4,7,SCHMITT,Allison,0.74,29.28,1:00.19,1:31.61,2:03.30,2:35.06,3:07.23,3:40.20,4:12.94
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final A,5,3,HOSSZU,Katinka,0.73,29.38,1:00.88,1:32.59,2:04.74,2:37.12,3:09.45,3:42.78,4:14.59
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final A,6,8,HENRY,Sarah,0.75,29.68,1:01.52,1:33.66,2:06.00,2:38.56,3:10.93,3:43.50,4:14.76
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final A,7,1,MANN,Becca,0.77,30.05,1:01.98,1:34.36,2:06.91,2:39.60,3:12.24,3:44.90,4:16.74
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final A,8,2,EVANS,Joanna,0.75,29.73,1:01.10,1:33.14,2:05.85,2:38.96,3:12.72,3:46.25,4:18.73
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final B,1,4,SCHMIDT,Sierra,0.77,29.58,1:00.63,1:32.96,2:04.89,2:37.33,3:09.06,3:41.75,4:12.97
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final B,2,5,COX,Hannah,0.72,29.64,1:00.98,1:33.80,2:05.92,2:38.73,3:11.24,3:43.80,4:15.00
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final B,3,6,KOBRICH,Kristel,0.78,30.72,1:02.01,1:34.68,2:06.71,2:39.58,3:11.77,3:44.86,4:16.63
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final B,4,3,JANZEN,Kiera,0.79,30.19,1:01.90,1:34.62,2:07.19,2:40.24,3:13.11,3:46.28,4:18.25
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final B,5,8,SIMONOVIC,Katarina,0.67,30.82,1:03.78,1:36.01,2:08.78,2:41.11,3:13.71,3:46.46,4:18.30
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final B,6,2,ZIEGLER,Kate,0.8,30.91,1:02.76,1:36.14,2:09.39,2:43.69,3:16.35,3:50.38,4:22.66
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final B,7,1,HARVEY,Mary-Sophie,0.77,31.88,1:05.31,1:39.31,2:12.97,2:45.73,3:18.77,3:52.20,4:24.70
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final B,8,7,DRABOT,Katie,0.73,30.6,1:03.08,1:36.53,2:10.48,2:44.13,3:18.61,3:53.83,4:27.19
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final C,1,5,CLARY,Lindsey,0.73,30.56,1:02.45,1:35.40,2:07.98,2:41.39,3:14.46,3:46.71,4:18.29
https://www.omegatiming.com/File/000110000101001702FFFFFFFFFFFF02.pdf,Final C,2,7,NGUYEN,Vien UN02FL,0.78,29.77,1:01.44,1:34.66,2:07.42,2:40.83,3:13.89,3:47.34,4:19.67
